Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
 g__Pararheinheimera,0.00020683452206991316,1.0389610389610455e-06,0.0004610454963904,0.00022297299316635807,0.00023630997662270727
 g__Cryptobacteroides,0.00023411213542024755,0.0003314184967612014,0.0001589598878595,0.00024149684001370517,0.00014729960257632015
 g__Treponema_C,0.0,0.0004215128235406,0.00025865459876099996,0.0002267224741005,0.00017469726999145692
 g__Planctomicrobium,0.000369478723464,0.0002971961106678,0.0,0.0002222249447106,0.000159883579659
 g__Peptoanaerobacter_235883,0.00017429113793088918,0.0002020254243972,0.0003017877132556185,0.00022603475852797157,0.0001300772189130255
 g__Filifactor,0.0,0.00026262873421915715,0.0003825395678462,0.00021505610068847403,0.00016002248120917248
 g__Vibrio_A_678206,0.0003354939132825,7.657683189977816e-05,0.0002451672761499,0.000219079340444,0.000107300043647
 g__UBA994,0.0003826789560606,0.0,0.0002334737027045,0.0002053842195884,0.0001574855763749
 g__Senegalimassilia,0.0001074656535872,0.00029587121239858804,0.0002578223729204438,0.0002203864129687106,9.353102268361464e-05
 g__Campylobacter_B,9.642085250287058e-05,8.44901495599e-05,0.0004221507746053,0.000201020592222654,0.00016057740499800168
 g__Blastomonas_485421,8.387154959735603e-05,0.0003529207933883,0.00018476870087368169,0.00020718701461976664,0.00011765597100580964
 g__Olegusella,4.134752095133252e-05,0.0003473054530433064,0.000205258857822048,0.0001979706106055848,0.00014479532627588825
 g__Lichenihabitans_504419,0.00021015300490896018,0.0003482868833683,0.0,0.00018614662942568672,0.00017816659839224095
 g__Thiogranum,0.0001165908098204,0.0001814955980506,0.0003239843377511,0.0002073569152074,8.662033883831172e-05
 g__Evtepia,0.00024195657845100103,7.740509043519546e-05,0.00027356705996541805,0.00019764290961717132,0.00011289697124145572
 g__Victivallis,0.0002019356404619,0.0003561582635221,0.0,0.000186031301328,0.0001458352681881
 g__Actinoplanes,4.091726531139515e-05,0.0002497262047416586,0.00028281868854494155,0.00019115405286600006,0.00011107834207998615
 g__Pseudomonas_B_650326,0.0001621208812457,0.0003325568463432,8.34532482126617e-05,0.0001927103252672,0.000103970945347
 g__Gp6-AA45,0.00014087614707505397,0.0002647571313835568,0.00011971596112889442,0.0001751164131958738,0.00016913365990177794
 g__Xanthovirga,0.0003620124078888,4.490327143292875e-05,0.0001371482714873,0.0001813546502697,0.00013317958815
 g__Nonomuraea_394555,0.0002642695094553,2.02020202020202e-05,0.0002715603325481,0.0001853439540684,0.0001168109092114
 g__Pseudorhodoferax,0.0002814951940766,0.0002381148659403,4.658348187759952e-05,0.0001887311806315,0.0001020618747397
 g__Fen-455,0.0003294606658086,0.0,0.0002106037130808,0.0001800214596298,0.0001362290675012
 g__Enterenecus,0.0001151281595026,0.0001117776201686,0.000335270609779,0.0001873921298167,0.0001045748221942
 g__Dermacoccus,0.00013603552737512275,0.0003258489502953,9.821093654853242e-05,0.00018669847140631804,9.966740326458841e-05
 g__Azonexus,0.0001536363695692,0.0001231591925441218,0.00022636943820176738,0.0001677216667717088,0.00014321749485197516
 g__Fimenecus,0.00023880053547336,0.00027746703229318185,0.0,0.00017208918925548062,0.00012353539079276935
 g__Pedobacter_B_887417,0.0,0.0002724441698278215,0.00019331871105778448,0.000155254293628586,0.0001588469360173915
 g__Truepera,0.000128030476893,0.0,0.0003470895163825,0.0001583733310918,0.0001433138739419
 g__Nitrosocosmicus,0.0001218047958629,0.0001474685460745,0.0002516258525811,0.0001736330648395,5.613562875456884e-05
 g__Bacillus_J_295379,0.0002096077762942,0.00013843629059836146,0.00010879600051452449,0.0001522800224690481,0.00012401978442206737
 g__Tetragenococcus,0.0002641227068662,0.0001902777348624681,0.0,0.0001514668139095825,0.0001113710457134045
 g__Aquella,0.0001912144247879,0.0002415967623952,0.0,0.0001442703957277,0.0001040674630492
 g__Rickettsia,6.065486825101876e-05,0.0001638960069823,0.0002221229179688,0.0001488912644007,6.676745462110575e-05
 g__F1-60-MAGs163,7.593720568987034e-05,0.0002680035023466,6.757902963072482e-05,0.000137173245889,9.257386881235138e-05
 g__Chryseomicrobium_303841,0.0002593445454347,0.0,0.0001415796651151,0.0001336414035166,0.0001060256582455
 g__Cupidesulfovibrio,6.660237824030921e-05,7.619938766930991e-05,0.00026143930255289997,0.00013474702282089752,9.443404893788232e-05
 g__Selenomonas_A_42762,5.516453074506953e-05,0.00013895850049337448,0.000196808656186,0.00013031056247478945,8.50270469636282e-05
 g__Aneurinibacillus_A,0.0,7.893671022581585e-05,0.0002814412967657,0.0001201260023305,0.0001185319063075
 g__Loigolactobacillus,0.0002798915959912,1.5277777777777777e-05,5.79631575788567e-05,0.0001177108437826,0.0001159955680256
 g__CAG-269,1.4014970536709666e-05,0.00015432153934925326,0.00017270349131640338,0.00011368000040080275,0.00012042029707824211
 g__Pseudoruminococcus,5.159197875763924e-05,0.0002600194007463073,3.2650717911061105e-05,0.00011475403247170056,0.00010520486796755478
 g__Treponema_B_986142,0.0001141028142678,5.094994066889814e-05,0.0001651953628664,0.00011008270593440686,0.00012285973811026343
 g__Carnobacterium_A_320743,0.0002032408135533,0.0001337422361966,2.8164390756302525e-05,0.000121715813502,7.197876810545792e-05
 g__Poseidonocella_488769,0.00019604234112353575,0.00015069237080555657,0.0,0.00011557823730970061,8.847897095253646e-05
 g__Lancefieldella,6.270230874361974e-05,9.444847524151506e-05,0.0001996571660866,0.0001189359833572,5.853139771525926e-05
 g__Parafilimonas,0.00021365415476,0.0,0.0001212015355785,0.0001116185634462,8.748675891328197e-05
 g__Paludisphaera,7.308252718239366e-05,0.000137204605778825,0.0001320388174560471,0.00011410865013908859,7.675538176765562e-05
 g__KBS-96,4.766360622246788e-05,0.000241441063196,3.101503759398496e-05,0.0001067065690041,9.551380930942903e-05
 g__Variovorax,0.00010890959021042754,6.823525174349762e-05,0.00014118252755358993,0.00010610912316917169,9.783855854583604e-05
 g__Roseburia_C,0.0,0.000198695742978,0.0001298775411821,0.0001095244280534,8.238400524343754e-05
 g__Croceibacterium_484881,9.497262353159476e-05,0.0001021401102711,0.00012153699946457556,0.00010621657775578046,9.348528797281641e-05
 g__UBA3282,0.0,0.0001188807336633,0.0002061408794682,0.0001083405377105,8.448604360101951e-05
 g__Halomonas_640244,0.0001350372595036,0.0,0.0001859355480976,0.0001069909358671,7.84557378982572e-05
 g__Acanthopleuribacter,0.0001413580068201,0.00010742007675742408,0.0001008745294341,0.00011655087100383271,3.635413567837564e-05
 g__Gleimia,5.002482232441463e-05,0.0001971402877146876,5.61036630267946e-05,0.00010108959102199298,9.517379202949973e-05
 g__Moryella,7.657541466646455e-05,4.144789583386073e-05,0.0001994712053293,0.0001058315052765,6.774845983152471e-05
 g__Treponema_B_986141,0.00013892686664092362,0.0,0.00016587672274124074,0.000101601196460737,7.899813088470348e-05
 g__Aquabacterium_A_592457,0.0001073985712229,0.0,0.0001943192599455,0.0001005726103894,7.947720428910802e-05
 g__Camelimonas,5.9283512943256136e-05,0.0001828076717633,4.2927547363031234e-05,9.500624402322292e-05,9.638769539467682e-05
 g__Dyadobacter_906144,8.619080667562029e-05,0.0,0.0002069892930634,9.772669991303244e-05,8.489581648631936e-05
 g__Stoquefichus,0.00018181092141852194,0.0,0.00010343451789067635,9.50818131030714e-05,9.090693985990223e-05
 g__Ruminiclostridium_E,1.376031856334291e-05,8.944379303668136e-05,0.00017800719782166927,9.373710314056452e-05,8.996522642933985e-05
 g__Rhodovarius,0.0,0.000107540170057,0.00017839264291912517,9.531093765874918e-05,8.04772639011004e-05
 g__Laedolimicola,0.000123712942255,0.0001674941649488,0.0,9.706903573462072e-05,7.092717927084695e-05
 g__Dermabacter,0.0,0.0001673616896542,0.0001189560317134,9.543924045587637e-05,7.031957240231275e-05
 g__Bacteroides_I,0.00012669771569016886,0.0,0.00015645385035214623,9.438385534747152e-05,7.351958336048229e-05
 g__CAG-177,0.000155854478013,0.0001097425982471,3.1291458333200605e-05,9.8962844864469e-05,5.1420740174783056e-05
 g__F1-20-MAGs016,0.0,4.830020503317981e-05,0.0002114984098522,8.659953829515681e-05,9.049133858642996e-05
 g__Ruoffia,1.5323891339679585e-05,0.00015847071558511635,0.00010380454985682585,9.253305226056337e-05,6.250623237499701e-05
 g__UBA4285,0.0,0.00021952290574249646,2.868512909666292e-05,8.273601161307129e-05,9.765202397638375e-05
 g__Hominilimicola,0.0,0.00014311567852940112,0.0001274073903893122,9.017435630623778e-05,6.410510047093762e-05
 g__Thermoanaerobacterium,0.0,0.0001411110208416,0.000128674227448,8.992841609654727e-05,6.379137075239503e-05
 g__Thermicanus,0.0,0.0001010815588397637,0.00014734862039041954,8.28100597434004e-05,7.709845524746124e-05
 g__Demequina,0.0,4.382725691839108e-05,0.0001923243355132,7.871719747720694e-05,8.23008443528968e-05
 g__Alterileibacterium,8.853922655496607e-05,7.157714203410552e-05,9.58223123750489e-05,8.531289365470683e-05,5.091039310984342e-05
 g__Gordonibacter,0.0001288232950299,0.00011994774808,0.0,8.292368103667869e-05,5.874774600453152e-05
 g__Limnohabitans_A,0.00010398164174267051,0.00010315879807920888,3.9771162446084995e-05,8.23038674226548e-05,5.1303232787660086e-05
 g__Seramator,0.0001082469933917,0.0,0.0001271426067187,7.846320003683045e-05,5.601557147059498e-05
 g__Dyella_B,0.0001867071118943,0.0,2.3261278195488723e-05,6.998946336326903e-05,8.307638603432045e-05
 g__Gluconobacter_C,5.042739389039923e-05,0.0,0.00015568831877560212,6.870523755535473e-05,8.416617925883501e-05
 g__Chryseolinea_899021,0.0001519431251718,4.662233131004899e-05,0.0,6.618848549396259e-05,9.360465385849673e-05
 g__GWC2-73-18,8.490473019528211e-05,5.734375437437254e-05,7.775569061400441e-05,7.33347250612197e-05,5.644753098806861e-05
 g__Chryseotalea,0.0001221713864143,0.0,9.72119453886922e-05,7.312777726767555e-05,5.270355636426067e-05
 g__Cocleimonas,2.4848807688658478e-05,0.0,0.0001734405086461229,6.609643877829075e-05,7.66349221868924e-05
 g__Akkermansia,0.0,0.00014473849465109672,6.20159162675275e-05,6.891813697289773e-05,6.333583050755897e-05
 g__Ruminococcus_C_58660,0.0,3.941935648101009e-05,0.0001608578776390216,6.675907804001636e-05,6.887294224739696e-05
 g__Pseudoleptotrichia,0.0,0.0001071362335909,9.828023022716282e-05,6.847215460602512e-05,4.855192523603461e-05
 g__Thomasclavelia,0.0,0.0001475233538790898,4.609059403835523e-05,6.453798263914834e-05,6.400080316682764e-05
 g__Limivicinus,6.851736232942973e-05,0.00012769784185446555,0.0,6.540506806129842e-05,5.6729091043435125e-05
 g__VXNJ01,0.0,0.0001044587200174,9.116634341166648e-05,6.52083544763579e-05,4.64274985979428e-05
 g__Micavibrio_B_508655,8.967709130417114e-05,0.0001042436966587,0.0,6.464026265431748e-05,4.609279889457501e-05
 g__Burkholderia,0.0001066082186217,0.0,8.454012372161612e-05,6.371611411445638e-05,4.594603792504988e-05
 g__UMGS1994,7.981314878356432e-05,0.00010310425821853856,0.0,6.097246900070096e-05,5.5073098215828976e-05
 g__Enterococcus_E,0.0,4.859271977332291e-05,0.0001325826210369,6.039178027009544e-05,5.476587271718665e-05
 g__Alkalibacterium,0.0,9.788807279984984e-05,6.598547673211722e-05,5.462451651065568e-05,7.725073208744232e-05
 g__VAYN01,9.621897884003156e-05,6.55140912748078e-05,3.959584958922198e-05,6.710963990135379e-05,2.3143811600558605e-05
 g__Lactococcus_A_343306,8.662818254522839e-05,0.0,9.669078807907252e-05,6.110632354143363e-05,4.340354125410516e-05
 g__Hyphomicrobium_C,7.259081518764023e-05,2.8558114765011327e-05,7.369794237229325e-05,5.82822907749816e-05,5.4219222048774486e-05
 g__Pseudomonas_S,0.0001407797743554,2.4687294272547725e-05,0.0,5.515568954267837e-05,6.137848998711831e-05
 g__Saccharopolyspora_D_379453,7.424612134912456e-05,6.779075824141669e-05,3.488204595909128e-05,5.897297518321084e-05,4.530752850061067e-05
 g__Rhizobium_C_501058,4.871902499399043e-05,0.00011653918141302244,0.0,5.508606880233763e-05,6.0549184864671435e-05
 g__Abditibacterium,0.0001067282887682,0.0,6.737849726295818e-05,5.803559534373133e-05,4.4069636319906266e-05
 g__Modestobacter,5.6929012345679e-05,0.0,0.0001149117203126,5.728024421944682e-05,4.691317078160244e-05
 g__Nitrospira_D,8.012503506051892e-05,0.0,9.428896853638662e-05,5.813800119896852e-05,4.1514452426720426e-05
 g__Moheibacter,9.080872056539688e-05,0.0,8.01466237898929e-05,5.698511478509659e-05,4.052898187071839e-05
 g__Khoudiadiopia,0.0001339289626173,0.0,1.7847946325419116e-05,5.059230298093586e-05,5.937668693199501e-05
 g__Paenibacillus_J_366884,6.56769630502425e-05,0.0,9.693364111566884e-05,5.420353472197045e-05,4.470938800560592e-05
 g__Paenibacillus_A,0.0001287386311105,0.0,2.133763393155298e-05,5.002542168069875e-05,5.6336197123514144e-05
 g__Sarcina_201130,7.413710417198384e-05,0.0,8.699882427603871e-05,5.371197614934085e-05,3.8341346241442646e-05
 g__Azospirillum,4.240791466923429e-05,0.0001078480396185,0.0,5.008531809592724e-05,4.436219715721252e-05
 g__Advenella_A,7.09627603638054e-05,2.926829268292683e-05,6.763353963858787e-05,5.5954864228440026e-05,1.8919139397263832e-05
 g__Ilyomonas,9.8066166315376e-05,1.6701173222912348e-05,2.466046448689886e-05,4.647593467506241e-05,5.650511758367827e-05
 g__Rhodocytophaga,0.0,4.937670522990765e-05,0.0001006387016851,5.000513563834027e-05,4.108798090926333e-05
 g__Bulleidia,0.0,5.92213663033877e-05,8.95406162464986e-05,4.958732751662877e-05,3.718415000112516e-05
 g__Palsa-739,1.548996971219801e-05,3.935909741685898e-05,8.378298127737585e-05,4.621068280214428e-05,4.857379467551356e-05
 g__Thermus_A,0.00010653547415729338,3.379657977868058e-05,0.0,4.677735131201383e-05,4.4910327990772714e-05
 g__W5053,9.109604806948002e-05,2.075146321070237e-05,3.7012641801287216e-05,4.9620051027156536e-05,3.0069921076050327e-05
 g__Geobacillus,0.0,7.338633597078509e-05,6.971584761580657e-05,4.770072786219722e-05,3.37627773356849e-05
 g__Edaphocola_927328,0.0001177786157193,8.705286483064255e-06,0.0,4.216130073415242e-05,5.358749386048248e-05
 g__Salmonella,9.700176366842964e-07,0.0,0.0001200753224418,4.0348446692841896e-05,5.637680534330984e-05
 g__Anaerotignum_189125,0.0001149382592336,5.051664753157289e-06,0.0,3.999664132893885e-05,5.303184200602128e-05
 g__Paraburkholderia_580243,6.890645999055611e-05,0.0,6.264272036382399e-05,4.3849726784793365e-05,3.111170747327167e-05
 g__Niastella,0.0,0.0,0.00011118969075253543,3.7063230250845145e-05,5.2415322886101976e-05
 g__Phreatobacter,3.6887022751684354e-05,0.0,8.522700025384091e-05,4.070467433517509e-05,3.4903660313395475e-05
 g__Paraprevotella,2.778947368421053e-05,0.0,9.15794499159578e-05,3.9789641200056105e-05,3.833798748876996e-05
 g__UBA1268,4.37625925649466e-05,7.164530683400773e-05,0.0,3.846929979965145e-05,4.0879521120055344e-05
 g__QHXM01,5.810902441329941e-05,0.0,6.223458938254516e-05,4.011453793194819e-05,2.8415221117083825e-05
 g__Paucilactobacillus,0.0,3.218857955700061e-05,8.067525410227429e-05,3.762127788642497e-05,3.315880792459754e-05
 g__Aedoeadaptatus_226158,5.419238710939634e-05,3.0974376125786575e-05,4.321586925035201e-05,4.279421082851164e-05,1.2369180311765205e-05
 g__Spirosoma,4.434787562667752e-05,6.865117358644977e-05,0.0,3.76663497377091e-05,2.842215098419929e-05
 g__Nakamurella,7.071273315154068e-05,0.0,4.073346933855182e-05,3.714873416336417e-05,2.897942260924029e-05
 g__Pseudaminobacter_498387,6.473211526719254e-05,0.0,4.657844990548205e-05,3.710352172422487e-05,2.7262824318978908e-05
 g__UBA3402,8.667899311950644e-05,1.597676107480029e-05,0.0,3.421858473143558e-05,3.766417448799053e-05
 g__Alcaligenes,2.182539682539681e-06,0.0,9.525118586868324e-05,3.24779085170743e-05,4.439635219221641e-05
 g__Dulcicalothrix,4.011839279165995e-05,0.0,6.830059092188046e-05,3.6139661237846806e-05,2.8701486001250717e-05
 g__MWCO01,0.0,9.37175626826641e-05,1.7319993439396532e-06,3.181652067553459e-05,4.377635744408285e-05
 g__Macellibacteroides,0.0,0.0,9.232477711363056e-05,3.0774925704543524e-05,4.352231731238983e-05
 g__Salinicoccus,2.6146492159029917e-05,7.482123621011413e-05,0.0,3.365590945638135e-05,3.100374018417503e-05
 g__Berryella,0.0,3.240503083779119e-05,6.845699706041087e-05,3.3620675966067354e-05,2.7960668285297973e-05
 g__Dactylopiibacterium,0.0,5.776243761726066e-05,4.422619030557015e-05,3.399620930761027e-05,2.466595742159556e-05
 g__UBA11740,2.732919254658385e-05,0.0,6.712471696745745e-05,3.148463650468043e-05,2.756063246561393e-05
 g__Ramlibacter_588642,4.549632352941176e-05,4.479107326305053e-05,0.0,3.009579893082076e-05,3.019461247333881e-05
 g__Hyphomicrobium_B_496627,3.262609927538889e-05,0.0,6.146841903163016e-05,3.136483943567302e-05,2.511021992269918e-05
 g__Desulfovibrio_446353,6.082044686615316e-05,3.2061985874857e-05,0.0,3.096081091367006e-05,2.4842049418556416e-05
 g__Microvirga,2.2397225858368608e-05,6.575145780721008e-05,0.0,2.93828945551929e-05,2.7293628393206537e-05
 g__Suilimivivens,0.0,4.0268756921161696e-05,4.68581289288796e-05,2.90422952833471e-05,2.07114484019164e-05
 g__Tautonia,0.0,0.0,7.438646001507419e-05,2.4795486671691396e-05,3.50661135367473e-05
 g__Lentilactobacillus,0.0,5.43103008576153e-05,2.9140502354788056e-05,2.7816934404134453e-05,2.21918313635321e-05
 g__Actinotalea,2.539829138767028e-05,0.0,5.5942098726421976e-05,2.7113463371364085e-05,2.2870446194152284e-05
 g__Ruthenibacterium,2.8629265471370736e-05,0.0,5.1916647169110296e-05,2.684863754682701e-05,2.123224811734453e-05
 g__Oligoflexus,2.372711510522898e-05,4.57169244978065e-05,0.0,2.3148013201011826e-05,3.2498100000948345e-05
 g__Lentihominibacter,0.0,4.113653389015707e-05,3.707179718346689e-05,2.6069443691207985e-05,1.850842046025676e-05
 g__Eggerthella,2.8188306638461112e-05,0.0,4.705240504749428e-05,2.50802372286518e-05,1.9334378307055554e-05
 g__Belnapia,0.0,2.9069279983489405e-05,3.633768327870188e-05,2.1802321087397097e-05,3.08331381730099e-05
 g__Barnesiella_B,0.0,2.3613365800865807e-05,4.92591773551526e-05,2.42908477186728e-05,2.011568003222546e-05
 g__Negativicoccus,3.589011100557548e-05,2.5581010821039483e-05,0.0,2.049037394220499e-05,2.8977764727162553e-05
 g__UBA952,4.726890756302521e-05,0.0,1.887580883247709e-05,2.2048238798500765e-05,1.9427397140249288e-05
 g__Erythrobacter_484373,0.0,2.893226176808268e-05,3.835068302580841e-05,2.242764826463036e-05,1.631821517524671e-05
 g__RUG350,0.0,2.77841561423651e-05,3.858399664851278e-05,2.212271759695929e-05,1.6252591878336747e-05
 g__Dorea_D_146760,4.582419000903576e-05,0.0,1.692681645829069e-05,2.091700215577548e-05,1.891921922140485e-05
 g__REDI01,0.0,0.0,5.664443351010516e-05,1.888147783670172e-05,2.6702442034310583e-05
 g__Photobacterium,4.083785572802973e-05,2.1894162283992672e-05,0.0,2.091067267067413e-05,1.6686482632767392e-05
 g__Arenimonas_613591,0.0,3.4389926183239246e-05,2.8784730239359657e-05,2.105821880753297e-05,1.5065213570823182e-05
 g__Chroococcidiopsis,3.834547998627469e-05,0.0,2.2444067157140143e-05,2.026318238113828e-05,1.5730250107125775e-05
 g__Prosthecobacter,2.999999999999998e-05,3.070505850678265e-05,0.0,2.0235019502260875e-05,1.4311214427088413e-05
 g__Patulibacter,5.128160904052245e-05,0.0,0.0,1.7093869680174153e-05,2.4174382335140523e-05
 g__Pseudobutyricicoccus,0.0,5.0867039296791406e-05,0.0,1.6955679765597137e-05,2.397895228376253e-05
 g__Singulisphaera,4.963391383892428e-05,0.0,0.0,1.6544637946308094e-05,2.339765136822146e-05
 g__CADDYX01,0.0,4.932240259599081e-05,0.0,1.6440800865330272e-05,2.3250803560025387e-05
 g__Pusillimonas_A,0.0,4.926604369032184e-05,0.0,1.6422014563440612e-05,2.32242357171062e-05
 g__Limivivens,0.0,2.7835379988053115e-05,2.5754758635216524e-05,1.786337954108988e-05,1.2659844463900844e-05
 g__Occallatibacter,2.2788625227800986e-05,0.0,2.857142857142857e-05,1.7120017933076518e-05,1.2333733258815402e-05
 g__Clostridium_A_51961,0.0,1.8333333333333336e-05,2.840909090909092e-05,1.5580808080808085e-05,1.1760141949811942e-05
 g__Ochrobactrum_A_499075,2.0744931636020814e-05,2.582033788174138e-05,0.0,1.5521756505920732e-05,1.1169411530652044e-05
 g__SCN-69-37,0.0,0.0,3.949624968217644e-05,1.316541656072548e-05,1.8618710654469323e-05
 g__Gulosibacter,0.0,3.795539711274609e-05,0.0,1.265179903758203e-05,1.7892345787367382e-05
 g__Granulicella_C_416634,2.0220588235294247e-06,0.0,3.6645216741524914e-05,1.2889091855018112e-05,1.6818388402557763e-05
 g__Jutongia,3.4605788602148384e-05,0.0,0.0,1.1535262867382794e-05,1.6313325192591508e-05
 g__Paenibacillus_T_364413,0.0,0.0,3.09099792184313e-05,1.0303326406143766e-05,1.4571103941125357e-05
 g__Atopobium,0.0,0.0,2.8823910744140028e-05,9.607970248046676e-06,1.3587721831664798e-05
 g__HOT-345,0.0,2.507122507122506e-05,5.194805194805193e-06,1.0088676755343418e-05,1.0804445559777376e-05
 g__Alicyclobacillus_A_368256,0.0,0.0,2.7913533834586472e-05,9.30451127819549e-06,1.3158566040877485e-05
 g__Phascolarctobacterium_A_40086,2.7705627705627697e-05,0.0,0.0,9.235209235209232e-06,1.3060558151786156e-05
 g__Haematospirillum,0.0,2.7329192546583856e-05,0.0,9.109730848861284e-06,1.28831049160282e-05
 g__Allosalinactinospora,0.0,2.35042735042735e-05,0.0,7.834757834757833e-06,1.1080020787823391e-05
 g__UMGS1071,0.0,2.196205196463254e-05,0.0,7.320683988210846e-06,1.0353010581975338e-05
 g__G11,0.0,0.0,2.0892687559354224e-05,6.964229186451408e-06,9.848907366954126e-06
 g__Peredibacter,1.7606746922219242e-05,1.5323891339679537e-06,0.0,6.379712018729065e-06,7.963323789206604e-06
 g__Aequorivita,1.825378990855811e-05,0.0,0.0,6.0845966361860375e-06,8.604919084464006e-06
 g__Tepidiphilus,0.0,4.331191721974084e-06,1.4423700817721864e-05,6.251630846565316e-06,6.043004282817896e-06
 g__Marinomonas,0.0,8.019913837882831e-06,4.209720627631061e-07,2.813628633548646e-06,3.685408940769761e-06
 g__GCA-002050365,0.0,3.4235916588857823e-06,0.0,1.141197219628594e-06,1.6138965853412254e-06
 g__Lactiplantibacillus,0.0,0.0,0.0,0.0,0.0
 g__Aerococcus,0.0,0.0,0.0,0.0,0.0
 g__Pseudoxanthomonas_A_615336,0.0,0.0,0.0,0.0,0.0
 g__Harryflintia,0.0,0.0,0.0,0.0,0.0
 g__Mobilitalea_183372,0.0,0.0,0.0,0.0,0.0
 g__Miltoncostaea,0.0,0.0,0.0,0.0,0.0
 g__Alistipes_A_871404,0.0,0.0,0.0,0.0,0.0
 g__Herbaspirillum,0.0,0.0,0.0,0.0,0.0
 g__Lawsonibacter,0.0,0.0,0.0,0.0,0.0
 g__Limenecus,0.0,0.0,0.0,0.0,0.0
 g__Micavibrio_B_508717,0.0,0.0,0.0,0.0,0.0
 g__JAACSU01,0.0,0.0,0.0,0.0,0.0
 g__UBA1351,0.0,0.0,0.0,0.0,0.0
 g__JAACVK01,0.0,0.0,0.0,0.0,0.0
 g__W11650,0.0,0.0,0.0,0.0,0.0
 g__Metamycoplasma,0.0,0.0,0.0,0.0,0.0
 g__Jatrophihabitans_A_372606,0.0,0.0,0.0,0.0,0.0
 g__Pseudolabrys_502538,0.0,0.0,0.0,0.0,0.0
 g__Aliarcobacter_475806,0.0,0.0,0.0,0.0,0.0
 g__Rhizobacter_590950,0.0,0.0,0.0,0.0,0.0
 g__Criibacterium,0.0,0.0,0.0,0.0,0.0
 g__Leucobacter,0.0,0.0,0.0,0.0,0.0
 g__AC-16,0.0,0.0,0.0,0.0,0.0
 g__KBS-83,0.0,0.0,0.0,0.0,0.0
 g__Udaeobacter,0.0,0.0,0.0,0.0,0.0
 g__Kribbella,0.0,0.0,0.0,0.0,0.0
 g__Macrococcus_B,0.0,0.0,0.0,0.0,0.0
 g__VFJN01,0.0,0.0,0.0,0.0,0.0
 g__VFJQ01,0.0,0.0,0.0,0.0,0.0
 g__Pediococcus,0.0,0.0,0.0,0.0,0.0
 g__Rodentibacter_A_734545,0.0,0.0,0.0,0.0,0.0
 g__CAJPSE01,0.0,0.0,0.0,0.0,0.0
 g__Dysgonomonas,0.0,0.0,0.0,0.0,0.0
 g__Bacteroides_H_857955,0.0,0.0,0.0,0.0,0.0
 g__Paenibacillus_J_366882,0.0,0.0,0.0,0.0,0.0
 g__Solirubrum,0.0,0.0,0.0,0.0,0.0
 g__Ruminococcus_C_59129,0.0,0.0,0.0,0.0,0.0
 g__Shinella,0.0,0.0,0.0,0.0,0.0
 g__Bdellovibrio,0.0,0.0,0.0,0.0,0.0
 g__Edaphobacter_415416,0.0,0.0,0.0,0.0,0.0
 g__SCGC-AG-212-J23,0.0,0.0,0.0,0.0,0.0
 g__Paludihabitans,0.0,0.0,0.0,0.0,0.0
 g__Segetibacter,0.0,0.0,0.0,0.0,0.0
 g__Flexibacter,0.0,0.0,0.0,0.0,0.0
 g__Scardovia,0.0,0.0,0.0,0.0,0.0
 g__Eubacterium_R,0.0,0.0,0.0,0.0,0.0
 g__Bittarella,0.0,0.0,0.0,0.0,0.0
 g__Paenibacillus_AH,0.0,0.0,0.0,0.0,0.0
 g__Fluviicola,0.0,0.0,0.0,0.0,0.0
 g__Sphingopyxis_485592,0.0,0.0,0.0,0.0,0.0
 g__QHVH01,0.0,0.0,0.0,0.0,0.0
 g__Butyribacter,0.0,0.0,0.0,0.0,0.0
 g__Armatimonas,0.0,0.0,0.0,0.0,0.0
 g__Petroclostridium,0.0,0.0,0.0,0.0,0.0
 g__Gemmatirosa,0.0,0.0,0.0,0.0,0.0
 g__Oerskovia,0.0,0.0,0.0,0.0,0.0
 g__Gemmobacter_C,0.0,0.0,0.0,0.0,0.0
 g__Tardiphaga,0.0,0.0,0.0,0.0,0.0
 g__Oceanisphaera,0.0,0.0,0.0,0.0,0.0
 g__Roseococcus,0.0,0.0,0.0,0.0,0.0
 g__Terriglobus_A,0.0,0.0,0.0,0.0,0.0
 g__Nostoc_B_27156,0.0,0.0,0.0,0.0,0.0
 g__Alteraurantiacibacter_484829,0.0,0.0,0.0,0.0,0.0
 g__CAG-349,0.0,0.0,0.0,0.0,0.0
 g__Cnuella,0.0,0.0,0.0,0.0,0.0
